id_unique,Favoris,Voiture,PMR,Entreprise_SIRET,home_lat,home_lon,Groupe_amis
a64b1daf-b5ca-41b0-b234-518904ae4536,"['IDFM:C02559', 'IDFM:C01735', 'IDFM:C00183', 'IDFM:C00963']",True,False,84878729985414,48.93849700261283,2.2129595055850624,"['f815420e-8f8c-4368-b04d-4792f75a52dd', '846b13b6-f223-41e1-a475-9afc5bd76f0b', '86e411c5-65b9-4a95-b0fc-ee980ec70331', '835f03dd-03a0-44a8-8d9d-6419e4a39f40', 'ba1df36d-5a84-48db-9a20-40b95012a1ec', 'a2afc462-80ab-4193-8c93-1b8d95a50de2', '5d85c791-b2e3-4857-aa86-f34ebd83818e']"
12ef21eb-7bf8-404a-b162-0fc1eea23ec3,"['IDFM:C02452', 'IDFM:C00295', 'IDFM:C00944']",False,True,21792457198439,48.87529592525122,2.5151862199808144,"['a455c5a3-6344-4a7b-8143-461bd69dce15', 'f11d2d59-5499-410e-8b00-c435c49a3ce8', '74949f22-4105-43ac-a2ad-6d95f5f61e0e', 'f5d1d1c4-a9bd-4180-b8dc-07cf6265d90c']"
06002b7a-4427-4453-9810-dd00cb7cfc79,"['IDFM:C00103', 'IDFM:C02702']",False,False,97838225496549,48.90815545179009,2.225548725402042,"['e6eba4fb-9503-4737-9aa7-4bc8222da9ac', 'cb03bb32-7f44-4a45-b402-bc10ceec2a41', 'fde4eeec-9bd8-4b82-9d0e-0398578b60ba', '11a383b8-ad3b-4558-a416-d71843fcecf6', '25d47c0b-8bda-46f9-8ec0-cc85769baa0c', 'f4cc22a2-7d1b-4875-827b-f96100a5a29f']"
2f2d7b24-5b29-4438-ab82-a2d08065c0fa,"['IDFM:C01777', 'IDFM:C00031', 'IDFM:C01195', 'IDFM:C00029']",False,True,88377874940616,49.044744768815484,2.1185508465467144,"['997ec56a-3778-44a4-9ef4-51a3d3957eae', 'e1868ebd-6767-4437-8c03-7631f8d23c9a', 'c0d0f67e-d501-4a23-abea-b2173575fda6', '4c0016c7-f2bc-4014-b990-a748e9804cab', '9855d340-b5c2-485b-8f1f-13a858d7110f', '58f29349-8b52-4502-a6cd-722f678b8ef3', '2216c6e9-814b-44f4-b49d-784911f6a135', '7b59352e-3199-4193-8f9e-b5dd96c3ec3f']"
288ffbf6-77d1-4a2c-9211-792bc625bce2,"['IDFM:C02695', 'IDFM:C01446']",True,False,14699238584234,48.72629997911918,2.253826024240263,"['8eadba74-25a1-4ead-bc8c-f8fc0e9a9849', 'e41c4df7-92ea-4ee9-bfeb-545f14564fa7', 'ba05a79b-0b00-4005-b9ed-3d52953a8346']"
e614672a-1a5f-4fd8-a27a-510ffab2fde2,"['IDFM:C01236', 'IDFM:C00420']",False,False,60932444064045,49.0493202417491,2.20902623131713,"['df56a221-8b89-495d-9cc1-57f20657002d', 'bff18f03-0708-483f-99aa-065b58887778', '69248d83-77b9-496c-ac03-097d34ea213d']"
62d0cd1c-7c67-4ee0-b9d2-efe47504e19d,"['IDFM:C01205', 'IDFM:C01784']",False,False,32256488200553,48.774382228535316,2.3104122484189054,"['e41c4df7-92ea-4ee9-bfeb-545f14564fa7', '5ce43d0d-e2a6-4338-abef-d55089958bef', '428ca543-8fb0-49d9-8e3c-ba473226ff2d', 'b611966a-2759-4406-9e1e-307bb4bdd15d']"
a0ac6e5b-fdc8-4f72-9d74-b36f32c97ae0,"['IDFM:C01338', 'IDFM:C01337', 'IDFM:C00626', 'IDFM:C02418']",False,False,45845584485418,48.906084382675935,2.2218038474530233,"['8f9e3dfa-be74-4cce-926f-f7321ecdc1b7', '2864bbbd-b4c1-4295-a2f7-64a84cd5196e', 'c950c894-d6b5-489f-adbf-788c790fa06e', 'f66203f9-3296-4d72-b1b7-de30ddd4282b', '44b70539-f801-4e72-9774-97784cbce08e', '82e40dce-a4f4-4fa1-9490-6b24a99eeda8']"
913e1527-0af4-433a-8994-57f2b99342ea,"['IDFM:C00207', 'IDFM:C01538']",False,False,57718366569600,48.72373724168597,2.546473083919346,"['6680b14d-5999-47fb-ab52-afecf3bd053a', '83b157a8-ff75-4459-a727-3313b5ac3216', 'a358eb1e-f1f9-441c-a469-24bf3f7b3485', 'dfe8f4d2-b272-40de-9d41-382406e1a285', 'df56a221-8b89-495d-9cc1-57f20657002d', '6cb2ff07-b0b3-4ccd-aa43-8e95d94c3165', 'e0792c15-3896-492c-ba12-7ae439028e6e', '13d4bba7-b32c-4653-b555-e613b37b2153']"
3c9ce205-df87-4072-804a-1bcce5ca5817,"['IDFM:C01704', 'IDFM:C01271', 'IDFM:C01213', 'IDFM:C02351']",True,False,35915902966731,48.70050596633609,2.1914935322139306,"['4d3dedce-a2ce-49ca-a791-ac18ce4c6725', 'df56a221-8b89-495d-9cc1-57f20657002d', '167c68dd-6cf4-4f7b-ac36-dd46604301c6', '1b55258f-5401-4e92-97ed-745823766eb3', '52fc8028-738b-49d3-b30a-2c244b305b1b']"
1d7878bc-8a27-46d5-8307-27c57543707a,"['IDFM:C00613', 'IDFM:C01400', 'IDFM:C01174', 'IDFM:C02368']",False,False,60532019454454,49.00838737250308,2.4353301544684722,"['863f83ad-0009-49c6-b3a0-cc04ffd89e20', '379a9775-c849-4060-a585-d0bd852f66d1', 'abb962ff-7b64-4d5e-ab15-9db351f483a0', 'de5edee2-fb89-41ff-9763-e6c7afde8afd', '949dbf99-e488-4535-b002-742922fd9c71', '145840a3-956d-457f-aba7-e66d97795a7e', 'e25487ec-6f98-4084-a4ff-127663877c2d']"
7d16201d-225c-4a0a-80f5-e008c3901c57,"['IDFM:C01192', 'IDFM:C00202']",True,False,50749963806615,48.898270796485335,2.402167413259036,"['5caba99b-097b-4e7d-b2f4-a394cb10bfff', '9ae88093-5dc6-4638-9904-f5c217b3e02b', '4372d8bb-e52b-4b39-a4c6-e360958787f7', '288ef4d6-542b-496f-bbcb-1fdde8d486dc', 'a6975951-05cc-4493-98c3-a4484e337499', 'df71fba3-5420-4981-a710-a56f5a4665a2', '208b9c8b-9af9-40cb-b950-6fb2835c4b51', '488f3aab-eb2c-4148-80f2-5a48fed79134']"
74c89b1a-345c-4de1-adaa-d3acea2417ae,"['IDFM:C01379', 'IDFM:C00613']",False,False,57974789912672,48.92268210834369,2.4556653096467875,"['4a0038ec-edc8-4aa4-89b4-0b5d57f3196d', 'b66cdf97-fdda-4db8-928f-c73334855e4d']"
4e85fff5-3df2-44a0-8901-c0af4fd099c9,"['IDFM:C01370', 'IDFM:C02640']",True,False,97621613558107,48.843023327457004,2.1402518741360024,"['560536ff-d78c-4005-8279-8ea9d53d807f', 'a5b0c6b8-6b33-4211-9c8b-e4d9c954fcf1', '6a2c38e9-d22f-4022-b808-18d2a3ef8a51', '13d4bba7-b32c-4653-b555-e613b37b2153', '032c08d1-e6da-4916-8123-6638487d2fc9', 'f25bcfb7-22fd-4a49-93b2-59ec1b1f98eb']"
58d5ba01-8b66-4de8-87fe-2d53350d3b2e,"['IDFM:C00517', 'IDFM:C02245', 'IDFM:C02316', 'IDFM:C00832']",False,False,04960083640716,48.97221969070265,2.5131533235823658,"['f3f8403e-b475-4614-b72e-f8fc30ac508e', '9088d3b4-15f4-481f-854c-a9871e37ccc3', '40be4dd5-bd26-48fd-af1e-a34e65f3b48d', '9028a0ad-e1b5-4d71-99a1-26dfe0da5290', '1cd59e57-7271-4129-bd08-d1bd5eb24379', '92195830-a5ce-4017-aeff-8e620fa55958']"
82aa8c77-771e-4bc5-bd53-4ba30806b7a5,"['IDFM:C00860', 'IDFM:C00506', 'IDFM:C00538', 'IDFM:C00748']",True,False,44162650461175,48.925059894781754,2.455271484986572,"['b85a4927-a388-4556-b4bc-d86e9d031859', '23146f13-1fc4-49da-91d7-56542452042d', 'de5edee2-fb89-41ff-9763-e6c7afde8afd', 'a915d4c1-ad90-4e02-b8e7-e52910aacee5', '3baca2d9-9c77-4641-ae4c-d52409811388', 'd25bbdf6-ed11-4982-a501-089419b93c49']"
3baca2d9-9c77-4641-ae4c-d52409811388,"['IDFM:C01181', 'IDFM:C02563']",False,False,16322440882127,48.85048097602971,2.473534204962723,"['5e86744b-dd9b-4247-9198-8b78f8227b8b', '82aa8c77-771e-4bc5-bd53-4ba30806b7a5', 'd8cf415a-c5da-4fb7-9015-54d712bdd1b1', '59c83151-8b91-41f9-9b32-5cda85e62613', '2d82bd61-109f-478f-af0e-e77253e3c6c8', '268c3569-a4cd-48f3-bfa4-8152cdb7d0d3', 'd2dde5bf-762b-453a-b4bc-e8b458ae486a', '0dfa653e-f49c-4f25-b722-77dc8e9e7759']"
98fc3670-187d-4fcd-825c-699a72705eca,"['IDFM:C01130', 'IDFM:C01668', 'IDFM:C00737', 'IDFM:C01959']",False,False,83418600771568,48.78825617813747,2.194995304984366,"['5caba99b-097b-4e7d-b2f4-a394cb10bfff', '0073259b-710c-423b-a68c-1ddb5a81449a', '3005ba8b-ba63-42e0-8bd8-95c0e98c02bb', '06ca28a7-3f72-437f-a75c-dea05dc548f8', '60bf9f73-7b1c-46ea-b96d-034df7f3c49a']"
67fddddf-1bdd-4a15-95bc-23fd9c13c187,"['IDFM:C01006', 'IDFM:C01627', 'IDFM:C02737']",False,False,53656247525531,48.74798572186829,2.3331979734844697,"['04ba8f7c-0f7a-46a1-b5fb-f17eed3a9e7b', 'b3d50444-cc0b-42b5-9b0e-fc32d6d67bb1', 'c089dd55-9427-4a17-bea5-5687ec501177', '71a3f3ba-5ff0-4e3a-9936-3f808e563fc4', '93bb1824-f85e-4474-9d11-15503506c66f']"
45a975a8-b3fe-4c07-9d51-568dc01089f9,"['IDFM:C02494', 'IDFM:C00523', 'IDFM:C00893', 'IDFM:C01841']",True,False,63098329696633,48.98797761785957,2.476297289902749,"['19caa024-7cb8-46c5-8375-aba47aac4f1e', '70e6d752-3913-4706-bb87-d112d323dc5a', '61277713-9921-40c5-8b09-2a696b71fe39', '3356843b-1b4d-487e-ad70-99e8987cd451']"
266315ed-f460-4442-a57e-0a43f3d20013,"['IDFM:C01710', 'IDFM:C01986', 'IDFM:C02297', 'IDFM:C01698']",False,False,17574046236402,48.8017748028005,2.1095102786077513,"['7b7350a0-b8fb-4c2d-ab4c-d28f5083e357', '22b71e35-32b3-4e46-9d36-034bc79b8557', 'b63e1946-d30e-436d-b99d-41f366e59a8b', '2673365a-8aff-4e7c-8202-0f941568d332', 'b24b30b1-b11c-4b31-ae43-9a3c0432b209']"
c70a2a4f-2d05-42da-95e9-be678c1931c4,"['IDFM:C01154', 'IDFM:C01164']",False,False,10881211245405,49.02957416841733,2.332940095774017,"['5541ac4f-7604-4ff7-bb02-dda213a0e800', 'eff92eaa-d147-493d-ac5e-09efd03a456d', '2972d47f-a462-4d71-adcc-8e4546231846', '088ad172-7979-4d64-925a-8f36382bef3a']"
d81508b5-7fee-4518-b2f1-ac278c8c7125,"['IDFM:C01268', 'IDFM:C02023', 'IDFM:C00034', 'IDFM:C01641']",False,False,76689025262871,48.80682136804245,2.228054215780944,"['907ff827-08d2-4cd5-91c3-a8b5fd3cd2f3', '846c7b09-8d12-4625-a4b6-a6382adaf525', '66023a73-c463-46bb-a75b-48e5006fcede', 'e7c987b2-9774-4dc9-9349-f8afea851a2f', '74949f22-4105-43ac-a2ad-6d95f5f61e0e', 'b6e2185a-0ee5-4a9f-8529-5c6be391702a']"
83b157a8-ff75-4459-a727-3313b5ac3216,"['IDFM:C01199', 'IDFM:C01775', 'IDFM:C01585', 'IDFM:C02196']",False,False,86300848349831,48.89771430475425,2.4308035499526577,"['619577eb-7dfa-4a2d-b36b-02f57e93a41f', '392e2bf4-4e43-46c8-8a49-19d207efd906', '913e1527-0af4-433a-8994-57f2b99342ea']"
93bb1824-f85e-4474-9d11-15503506c66f,"['IDFM:C01727', 'IDFM:C01538']",True,False,91030802200970,48.80900164164536,2.31418968808178,"['1b548443-4e72-4d42-888a-8826450b6075', '0263c76f-494b-497c-9cd4-55c881753935', '4c35bdf9-c3e5-445b-9f21-2891a2e82731', '5101df86-a0c4-4cb1-9cb1-09c069dd0d19', '32e3913c-4311-4d11-a5b3-b1aadf06b362', '67fddddf-1bdd-4a15-95bc-23fd9c13c187']"
cb17e2f0-d3ff-46fd-9f47-8e7f80705770,"['IDFM:C02520', 'IDFM:C01421', 'IDFM:C01087']",False,False,41852481423271,48.91713736665324,2.434686018816087,"['9af034bc-62e2-4b38-ab0e-65d9f1045bd3', 'd830a600-a08e-4712-bcc8-487880bada69', '0049d08d-9193-4d0c-8567-da19d4490bb4', '1796d828-efde-47ab-b7cc-502c3bf35e82', '25f30046-56ee-4ed1-84df-56a670098824', 'c8da2117-4df6-43c4-82d1-bb83fff163ef']"
1b548443-4e72-4d42-888a-8826450b6075,"['IDFM:C01558', 'IDFM:C01532', 'IDFM:C02622']",False,False,75741317227357,48.93745383317517,2.409848799505742,"['1a420653-f01f-474a-951e-01e9917b1e5c', 'ed8888f4-13e0-4b16-a9c5-e40804456417', '7f13b0a1-4709-40ba-b2d6-c6e1a351b85a', '22c95921-aa64-4e0f-bcaa-6004c7238c05', '93bb1824-f85e-4474-9d11-15503506c66f', '5300cb70-f109-4e7d-b835-594ebb15a33f']"
01bccf16-c652-46f2-bac5-4ea5f962e93a,"['IDFM:C01243', 'IDFM:C00495']",False,False,93939944616622,48.89692999916956,2.118548348213709,"['cd3e5aef-7316-4232-a4a7-a34c96457c35', 'a58a3fe0-1018-4fcb-925b-b0fbb98e2bea', 'db21cd3b-6069-4993-9fb3-720121b6a91f']"
933e2edb-d2d9-43d4-8f71-8fe5b48414f5,"['IDFM:C01965', 'IDFM:C02598']",False,False,83939332178138,48.97454257928447,2.352163891311984,"['48c22531-ab6c-4ef3-a2a3-d5017dbd42b2', '232dbab5-b9dc-4b1f-ae43-cf9eaa5e01ef', 'dc9ba65a-c662-4940-9705-34f49edc8d62', '2c1979e2-ea31-4eef-8229-c7c185c0e0b6', '8db2f93b-ef2d-480f-97ff-b148d0c72c5f']"
42e7aa60-499d-4f0b-8cad-7354bf7d2702,"['IDFM:C00518', 'IDFM:C01642', 'IDFM:C01606']",True,False,75435154226233,48.74049973189565,2.4908448946809214,"['e6eba4fb-9503-4737-9aa7-4bc8222da9ac', '75b5560b-ffd2-470d-897a-f0bd715bb9d2', 'd87e796f-e3c8-4de5-83bf-c1d893b03ebe', '8cff1fc1-c61b-47f1-9776-7bb74567af0b', 'ef524c47-e67f-40f2-8d2e-d6b87f0067c8', 'b9c45d92-9149-48f0-9785-4c6ff65c2205']"
b85a4927-a388-4556-b4bc-d86e9d031859,"['IDFM:C01580', 'IDFM:C01233']",True,False,87599856505056,48.99116956972884,2.53492975803847,"['8a8a402c-c95b-495c-9a6a-f8e753a3c045', '82aa8c77-771e-4bc5-bd53-4ba30806b7a5']"
90f04edc-15d9-40e5-9f82-6eee6932b619,"['IDFM:C01155', 'IDFM:C00105', 'IDFM:C01623']",False,False,08210075280875,48.863037469791266,2.256863953991095,"['f318fba4-c2a0-4b28-9209-a4734f0d9aad', '4b439d30-4d12-4d98-a95f-2b45200b4885', '2673365a-8aff-4e7c-8202-0f941568d332', '943a78b4-528d-4b9f-a592-9add1f38f688', '1c079dba-1363-4898-b14c-b2b4f1e6bd0b']"
2b7471e3-b392-4d04-b3a3-b1dcf8c7f73b,"['IDFM:C02035', 'IDFM:C02152', 'IDFM:C00497']",False,False,90094321944553,48.97120796298287,2.1370666208173463,"['e399a502-aadb-4fcd-bb09-7450759a5ef0', '8cff1fc1-c61b-47f1-9776-7bb74567af0b', '11c65f39-57c6-43bc-8a94-32363de7dedc', '1e1231dd-0217-4e86-ab46-695484d0f749']"
154a31fd-65aa-4538-83db-051d82fb093c,"['IDFM:C00966', 'IDFM:C02122', 'IDFM:C00253']",False,False,50844177723033,48.89325003241901,2.2765851083892055,['1ddb9b4f-9d34-4742-ab4a-9a5fe7e4e19d']
e5a6e33d-715a-49ce-9851-31baa9495a9a,"['IDFM:C00308', 'IDFM:C01306', 'IDFM:C01130']",True,True,08007465370993,48.79447171629475,2.13172142855856,"['f815420e-8f8c-4368-b04d-4792f75a52dd', '31696a1f-ed4f-4a5b-8a7d-747f6453e314', 'cdef0242-ea46-4d96-8377-0a8dab5f1bc5', '990027c0-7d72-42d8-bbe7-31da27d4a59a']"
28ab3d0d-16c0-49af-9466-12d578e6708b,"['IDFM:C02389', 'IDFM:C01744', 'IDFM:C00106']",False,False,17814307084946,48.80810159093197,2.188296260339219,"['fc1c2b60-180f-46e1-a788-6cea240e361c', '81f22cf9-0a5e-4ffc-add8-4cb6d1290995']"
